3.0175885007421854E-7,1.0023991928128988
0.9997814466620738,0.001312546668924678
0.06890364513578026,0.7401386798103744
0.34316504175900375,0.41671034131351187
0.036356624607028154,0.8122070791037653
0.36410427559946074,0.3988313911868832
0.7004418115183821,0.16520331946221195
0.0855294551779851,0.7105544826359333
0.1256672546918932,0.6482716799127033
0.7489038989821408,0.13660908425407023
0.38246253891029863,0.38356620833586935
0.3169308977972539,0.43955929702221
0.18236709173673,0.5755937701925379
0.2504055968676257,0.5020685580210639
0.028836695467573115,0.8327743166514332
0.0019051480070733096,0.9595417153162904
0.892433561343333,0.0565877734473352
0.5485069425626132,0.26116826384468544
0.005984712514735729,0.9257194704106271
0.15890096140009902,0.6050845336962071
0.304687646967324,0.4556446314594425
0.7653303851591269,0.1269878894964811
0.777240932795841,0.12007041199094254
0.8194337948814492,0.09616910483905
0.2346853839746248,0.518212136302026
0.022594038405934713,0.8557612447726923
0.46808029932357775,0.31813557326395003
0.504968248495946,0.2915753110349898
0.40370762856229936,0.36673835243864517
0.3511588270742978,0.4100457727224119
0.5663933899565768,0.24981712298046715
0.21225588329816011,0.5417729762679575
0.048421253837774014,0.7908802712200498
0.3914098177824467,0.3763969866561492
0.8081041577867422,0.10321414897827538
0.6790246324873146,0.1782400989055367
0.2932518305629007,0.461326868908271
0.00764505094495832,0.9160873778480875
0.8638579614235964,0.0722715104559222
0.8468569392850698,0.08148814886236362
0.9131629615091653,0.045977837369814686
0.5319230574676295,0.2734905573611084
0.962893642553732,0.020356941822709914
0.19631013925144092,0.559386446720287
0.015010584597434262,0.8812980798876388
0.1677688268688397,0.5937583079738648
0.8851834317924567,0.06460013655094467
0.42550611461085186,0.3501441119064901
0.7335567183478588,0.1452043777227744
0.06167145746148374,0.7548178056701162
0.17375234326311856,0.5856610915714179
0.48013315338489365,0.30908388333169795
0.10366429785631137,0.6810367388618809
0.6294612368071502,0.20829894115021477
0.11360444060160244,0.6664219795858108
0.8361277689834927,0.08739244543763444
0.2830763459058986,0.47093723362745443
0.609304897289386,0.22175365596046753
0.6228465981970569,0.2128503148972685
2.3635289200951703E-4,0.9888902320980485
0.5744728565504096,0.24403233065852376
0.4922933669171579,0.30078259806064533
0.437836586961699,0.3413290677131505
0.6544429949461932,0.19290697461417713
0.72779568991464,0.14892945309351838
0.22556376128226557,0.5318369650085865
0.5916270043186862,0.23308970131303605
0.013253643692075035,0.8878398058400487
0.8710982590843007,0.06911010233195619
0.5381077356349568,0.2680238448770752
0.20709669409419415,0.5518221737446082
0.9225760012092518,0.04141456406598539
0.3165225953394595,0.43970118918308776
0.7946393693946101,0.11231006235116765
0.5908378269767331,0.23372879527284315
0.935636048191717,0.034991259685081835
0.26347321169421123,0.498909325216544
0.4560735638611777,0.3268400014728905
0.1474428589041981,0.6183562133736645
0.9705317200184138,0.01661816663887042
0.05321190601397874,0.7723534856854821
0.05796556519425983,0.7624047149384433
0.45120007757652075,0.33037683753346875
0.14111116049279582,0.6264941965633005
0.9805802377214168,0.011316159196345188
0.2767279680462955,0.47647348598426387
0.5171471473252738,0.2825039653171206
0.11271408199647542,0.6672603003523819
0.26999291479668497,0.48313517021503716
0.7956792246989935,0.11026552911420832
0.6105487874172043,0.22058452989960078
0.2645093575283246,0.48845779861091154
0.09977258314835574,0.6867217822753385
0.7143005171358576,0.1568337613477059
9.840945479213867E-4,0.9722055095455069
0.7143005171358576,0.1568337613477059
0.642643020805124,0.20028968276406448
0.08841051649849663,0.7055789382784671
0.4141525572482175,0.35882068136944056
0.987348182322763,0.008127485876564958
